profile_key,display_name,guidance_role,auto_suggest_mode,guidance_portion_g,contexts,reviewed_contexts_json,context_reason,changed_from_v4896602,ready_to_eat,reviewed_preparation_state,preparation_reason,priority_nutrients,flags
ciqual:18340,"Boisson gazeuse aux fruits (teneur en fruits < 10%),
sans sucres ajoutés, avec édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,[],"[""beverage""]"
ciqual:18345,"Boisson gazeuse aux fruits (teneur en fruits < 10%),
sans sucres ajoutés, sans édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,"[""carbs""]","[""beverage""]"
ciqual:18049,"Boisson gazeuse aux fruits (teneur en fruits < 10%),
sucrée",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,"[""carbs"",""energy""]","[""beverage""]"
ciqual:18033,"Boisson gazeuse aux fruits (teneur en fruits < 10%),
sucrée, avec édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,"[""carbs"",""energy""]","[""beverage""]"
ciqual:18050,"Boisson gazeuse aux fruits (teneur en fruits < 10%), à
teneur réduite en sucres",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,"[""carbs"",""energy""]","[""beverage""]"
ciqual:18051,"Boisson gazeuse aux fruits (teneur en fruits >= 10% et
< 50%), sans sucres ajoutés, avec édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,"[""vitamin_c_mg""]","[""beverage""]"
ciqual:18019,"Boisson gazeuse aux fruits (teneur en fruits >= 10% et
< 50%), sucrée",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_c_mg""]","[""beverage""]"
ciqual:18034,"Boisson gazeuse aux fruits (teneur en fruits >= 10% et
< 50%), sucrée, avec édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",soft_drink,True,True,ready,ready_food,"[""vitamin_c_mg"",""carbs"",""energy""]","[""beverage""]"
ciqual:18048,"Boisson gazeuse aux fruits (teneur en jus non
spécifiée), sucrée (aliment moyen)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""snack""]",juice_smoothie,True,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_c_mg""]","[""beverage""]"
ciqual:13182,Boisson infantile céréales lactées (aliment moyen),special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""energy"",""iron_mg"",""vitamin_d_ug"",""carbs"",""fat"",""fiber"",""magnesium_mg"",""potassium_mg"",""vitamin_b12_ug"",""vitamin_b1_mg""]","[""infant_food""]"
ciqual:13162,"Boisson infantile céréales lactées aux fruits pour le
goûter dès 4/6 mois",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""vitamin_d_ug"",""calcium_mg"",""energy"",""fat"",""fiber"",""vitamin_b1_mg"",""vitamin_b2_mg"",""carbs"",""iron_mg"",""phosphorus_mg""]","[""infant_food""]"
ciqual:13172,"Boisson infantile céréales lactées aux légumes pour
diner dès 12 mois",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""fat"",""phosphorus_mg"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_c_mg"",""vitamin_d_ug"",""vitamin_e_mg"",""calcium_mg""]","[""infant_food""]"
ciqual:13161,"Boisson infantile céréales lactées aux légumes pour
dîner dès 4/6 mois",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""energy"",""vitamin_d_ug"",""calcium_mg"",""carbs"",""fat"",""iron_mg"",""vitamin_b12_ug"",""vitamin_b2_mg"",""vitamin_b9_ug"",""fiber""]","[""infant_food""]"
ciqual:13173,"Boisson infantile céréales lactées pour le petit
déjeuner",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""energy"",""vitamin_d_ug"",""calcium_mg"",""carbs"",""fat"",""iron_mg"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b9_ug""]","[""infant_food""]"
ciqual:13170,"Boisson infantile céréales lactées pour le petit
déjeuner dès 12 mois",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""energy"",""iron_mg"",""vitamin_d_ug"",""carbs"",""fat"",""fiber"",""magnesium_mg"",""potassium_mg"",""vitamin_b12_ug"",""vitamin_b1_mg""]","[""infant_food""]"
ciqual:13163,"Boisson infantile céréales lactées pour le petit
déjeuner dès 4/6 mois",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""energy"",""iron_mg"",""vitamin_d_ug"",""carbs"",""fat"",""fiber"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b6_mg""]","[""infant_food""]"
ciqual:13169,"Boisson infantile céréales lactées pour le petit
déjeuner dès 8/9 mois",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""energy"",""vitamin_c_mg"",""vitamin_d_ug"",""calcium_mg"",""carbs"",""fat"",""fiber"",""iron_mg"",""vitamin_b1_mg"",""vitamin_b2_mg""]","[""infant_food""]"
ciqual:13171,"Boisson infantile lactées aux fruits pour le goûter dès
4/6 mois (sans céréales)",special,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""calcium_mg"",""iron_mg"",""potassium_mg"",""selenium_ug"",""zinc_mg""]","[""infant_food""]"
ciqual:19120,"Boisson lactée aromatisée (sans précision sur
l'arôme), sucrée, au lait partiellement écrémé, enrichie
et/ou restaurée en vitamine(s) et/ou minéraux (aliment
moyen)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,ready,ready_food,"[""iodine_ug"",""calcium_mg"",""carbs"",""energy"",""phosphorus_mg"",""vitamin_b12_ug"",""vitamin_b2_mg"",""vitamin_d_ug"",""fat"",""potassium_mg""]","[""beverage""]"
ciqual:19127,"Boisson lactée aromatisée à la fraise, sucrée, au lait
partiellement écrémé, enrichie en vitamine D",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,ready,ready_food,"[""iodine_ug"",""calcium_mg"",""carbs"",""energy"",""phosphorus_mg"",""vitamin_b12_ug"",""vitamin_b2_mg"",""vitamin_d_ug"",""potassium_mg"",""protein""]","[""beverage""]"
ciqual:19114,"Boisson lactée aromatisée à la vanille, sucrée, au lait
partiellement écrémé, enrichie en vitamine D",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,ready,ready_food,"[""calcium_mg"",""carbs"",""energy"",""phosphorus_mg"",""vitamin_b12_ug"",""vitamin_b2_mg"",""vitamin_d_ug"",""potassium_mg"",""protein""]","[""beverage""]"
ciqual:19116,"Boisson lactée aromatisée au café, sucrée, au lait
partiellement écrémé, enrichie en vitamine(s) et/ou
minéraux",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""snack""]",hot_drink,True,True,ready,ready_food,"[""calcium_mg"",""carbs"",""energy"",""phosphorus_mg"",""protein""]","[""beverage""]"
ciqual:19117,"Boisson lactée aromatisée au café, sucrée, au lait
partiellement écrémé, non enrichie",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""snack""]",hot_drink,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""protein""]","[""beverage""]"
ciqual:19119,"Boisson lactée aromatisée au chocolat, sucrée, au lait
partiellement écrémé, enrichie en vitamine(s) et/ou
minéraux",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""calcium_mg"",""carbs"",""energy"",""phosphorus_mg"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug""]","[""beverage""]"
ciqual:19118,"Boisson lactée aromatisée au chocolat, sucrée, au lait
partiellement écrémé, non enrichie",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""calcium_mg"",""carbs"",""energy"",""iodine_ug"",""phosphorus_mg"",""potassium_mg"",""vitamin_b2_mg"",""fat"",""magnesium_mg"",""protein""]","[""beverage""]"
ciqual:18315,Boisson plate au(x) fruits et au(x) légume(s),beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""vitamin_c_mg"",""vitamin_e_mg"",""carbs"",""energy"",""potassium_mg"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""fiber""]","[""beverage""]"
ciqual:18294,"Boisson plate aux fruits  (teneur en fruits < 10%),
sucrée, rayon frais, enrichie en vitamine(s)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""vitamin_c_mg"",""carbs"",""vitamin_e_mg"",""energy"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""beverage""]"
ciqual:18295,"Boisson plate aux fruits  (teneur en fruits >= 10% et <
50%), sucrée, enrichie en vitamine(s)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""vitamin_c_mg"",""vitamin_e_mg"",""carbs"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""energy""]","[""beverage""]"
ciqual:18023,"Boisson plate aux fruits (teneur en fruits < 10%),
sucrée",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""energy""]","[""beverage""]"
ciqual:18021,"Boisson plate aux fruits (teneur en fruits < 10%), sans
sucres ajoutés, avec édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,[],"[""beverage""]"
ciqual:18304,"Boisson plate aux fruits (teneur en fruits >= 10% et <
50%), à teneur réduite en sucres",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs""]","[""beverage""]"
ciqual:18305,"Boisson plate aux fruits (teneur en fruits >= 10% et <
50%), sans sucres ajoutés",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,[],"[""beverage""]"
ciqual:18339,"Boisson plate aux fruits (teneur en fruits >= 10% et <
50%), sucrée",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""vitamin_c_mg"",""vitamin_e_mg""]","[""beverage""]"
ciqual:18024,"Boisson plate aux fruits (teneur en fruits >= 10% et <
50%), sucrée, avec édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""vitamin_c_mg"",""carbs""]","[""beverage""]"
ciqual:18298,"Boisson plate aux fruits (teneur en fruits >= 50%),
rayon ambiant",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_c_mg"",""vitamin_e_mg""]","[""beverage""]"
ciqual:18297,"Boisson plate aux fruits (teneur en fruits >= 50%),
rayon ambiant, enrichie en vitamine(s)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""vitamin_c_mg"",""carbs"",""energy"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_e_mg"",""fiber""]","[""beverage""]"
ciqual:18325,"Boisson plate aux fruits (teneur en fruits non
spécifiée), sans précision sur la teneur en sucres et
édulcorants ni sur l'enrichissement (aliment moyen)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""vitamin_c_mg"",""vitamin_e_mg"",""energy"",""vitamin_b1_mg""]","[""beverage""]"
ciqual:18309,"Boisson plate aux fruits (teneur en fruits non
spécifiée), sucrée",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_b3_mg"",""vitamin_b9_ug"",""vitamin_c_mg""]","[""beverage""]"
ciqual:18348,"Boisson pour le sport, sucrée",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""vitamin_c_mg"",""vitamin_d_ug"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""vitamin_e_mg"",""zinc_mg"",""carbs""]","[""beverage""]"
ciqual:18349,"Boisson pour le sport, sucrée, avec édulcorants",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""magnesium_mg"",""vitamin_b12_ug"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""vitamin_e_mg"",""zinc_mg"",""carbs""]","[""beverage""]"
ciqual:18057,"Boisson préparée à partir de boisson concentrée à
diluer type menthe, fraise, etc, sans sucres ajoutés,
avec édulcorants, type ""sirop 0%"", diluée dans l'eau",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,[],"[""beverage""]"
ciqual:18058,"Boisson préparée à partir de sirop à diluer type
menthe, fraise, etc, sucré, dilué dans l'eau",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""energy""]","[""beverage""]"
ciqual:18328,"Boisson préparée à partir de sirop ou de boisson
concentrée à diluer type menthe, fraise, etc, diluée
dans l'eau, sans précision sur la teneur en sucres et
édulcorants (aliment moyen)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""energy""]","[""beverage""]"
ciqual:18029,Boisson rafraîchissante sans alcool (aliment moyen),beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",alcohol_meal,True,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_c_mg""]","[""beverage""]"
ciqual:18112,"Boisson végétale, préemballée (aliment moyen)",beverage,familiar_only,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,ready,ready_food,"[""energy"",""fat"",""selenium_ug"",""fiber"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_d_ug""]","[""beverage""]"
ciqual:31028,Bonbon dragéifié,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy""]","[""sweet_treat""]"
ciqual:31059,Bonbon dur et sucette,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy""]","[""sweet_treat""]"
ciqual:31128,"Bonbon dur et sucette, sans sucres",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy""]","[""sweet_treat""]"
ciqual:31124,"Bonbon dur type collier, sifflet, sucette, pastille, au
dextrose",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy""]","[""sweet_treat""]"
ciqual:31094,"Bonbon dur, au caramel",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat""]","[""sweet_treat""]"
ciqual:31060,Bonbon gélifié,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy""]","[""sweet_treat""]"
ciqual:31112,"Bonbon gélifié à la réglisse, type rouleau ou batonnet",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fiber""]","[""sweet_treat""]"
ciqual:31097,Bonbon tendre,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat""]","[""sweet_treat""]"
ciqual:31081,"Bonbon tendre, au caramel",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat""]","[""sweet_treat""]"
ciqual:31122,"Bonbon tendre, au caramel enrobé de chocolat",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat""]","[""sweet_treat""]"
ciqual:26101,"Bonite ou bonite à dos rayé, crue",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""protein"",""energy"",""fat"",""iron_mg""]","[""curated_familiar_only""]"
ciqual:25412,"Bouchée à la reine, à la viande/volaille/quenelle",meal,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",role_meal,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""carbs"",""fiber"",""phosphorus_mg"",""protein""]","[""composite_meal""]"
ciqual:25503,"Bouchée à la reine, au poisson et fruits de mer, faite
maison",meal,familiar_only,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""vitamin_b12_ug"",""carbs"",""iodine_ug"",""protein"",""vitamin_d_ug"",""calcium_mg"",""fiber"",""iron_mg""]","[""composite_meal""]"
ciqual:25580,"Bouchée à la reine, garnie (aliment moyen)",meal,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",role_meal,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""vitamin_b12_ug"",""carbs"",""iodine_ug"",""phosphorus_mg"",""protein"",""selenium_ug"",""vitamin_d_ug""]","[""composite_meal""]"
ciqual:12065,"Bouchée apéritive de fromage au lait de vache non
affiné, fourrée ou enrobée",food,familiar_only,30.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,ready,ready_food,"[""fat"",""energy""]","[""curated_familiar_only""]"
