ciqual_code,nutrient_key,value_100g,unit,source,source_version
20988,potassium_mg,7020,mg,ANSES - Table Ciqual 2025,2025-11-03
20988,selenium_ug,9.36,µg,ANSES - Table Ciqual 2025,2025-11-03
20988,zinc_mg,3.98,mg,ANSES - Table Ciqual 2025,2025-11-03
20988,vitamin_d_ug,0.92,µg,ANSES - Table Ciqual 2025,2025-11-03
20988,vitamin_c_mg,46.9,mg,ANSES - Table Ciqual 2025,2025-11-03
20989,calcium_mg,30400,mg,ANSES - Table Ciqual 2025,2025-11-03
20989,iron_mg,144,mg,ANSES - Table Ciqual 2025,2025-11-03
20989,iodine_ug,6410,µg,ANSES - Table Ciqual 2025,2025-11-03
20989,magnesium_mg,2650,mg,ANSES - Table Ciqual 2025,2025-11-03
20989,potassium_mg,92.2,mg,ANSES - Table Ciqual 2025,2025-11-03
20989,selenium_ug,97.1,µg,ANSES - Table Ciqual 2025,2025-11-03
20989,zinc_mg,3.06,mg,ANSES - Table Ciqual 2025,2025-11-03
20990,calcium_mg,811,mg,ANSES - Table Ciqual 2025,2025-11-03
20990,iron_mg,13,mg,ANSES - Table Ciqual 2025,2025-11-03
20990,iodine_ug,233000,µg,ANSES - Table Ciqual 2025,2025-11-03
20990,magnesium_mg,1030,mg,ANSES - Table Ciqual 2025,2025-11-03
20990,potassium_mg,10400,mg,ANSES - Table Ciqual 2025,2025-11-03
20990,selenium_ug,134,µg,ANSES - Table Ciqual 2025,2025-11-03
20990,zinc_mg,1.21,mg,ANSES - Table Ciqual 2025,2025-11-03
20990,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
20990,vitamin_c_mg,14.8,mg,ANSES - Table Ciqual 2025,2025-11-03
20991,calcium_mg,918,mg,ANSES - Table Ciqual 2025,2025-11-03
20991,iron_mg,10.5,mg,ANSES - Table Ciqual 2025,2025-11-03
20991,iodine_ug,459000,µg,ANSES - Table Ciqual 2025,2025-11-03
20991,magnesium_mg,770,mg,ANSES - Table Ciqual 2025,2025-11-03
20991,potassium_mg,4640,mg,ANSES - Table Ciqual 2025,2025-11-03
20991,selenium_ug,6.1,µg,ANSES - Table Ciqual 2025,2025-11-03
20991,zinc_mg,5.03,mg,ANSES - Table Ciqual 2025,2025-11-03
20991,vitamin_d_ug,2.25,µg,ANSES - Table Ciqual 2025,2025-11-03
20991,vitamin_c_mg,11.1,mg,ANSES - Table Ciqual 2025,2025-11-03
20992,calcium_mg,803,mg,ANSES - Table Ciqual 2025,2025-11-03
20992,iron_mg,2.14,mg,ANSES - Table Ciqual 2025,2025-11-03
20992,iodine_ug,8960,µg,ANSES - Table Ciqual 2025,2025-11-03
20992,magnesium_mg,1050,mg,ANSES - Table Ciqual 2025,2025-11-03
20992,potassium_mg,6770,mg,ANSES - Table Ciqual 2025,2025-11-03
20992,selenium_ug,5.89,µg,ANSES - Table Ciqual 2025,2025-11-03
20992,zinc_mg,4.2,mg,ANSES - Table Ciqual 2025,2025-11-03
20992,vitamin_d_ug,0.28,µg,ANSES - Table Ciqual 2025,2025-11-03
20992,vitamin_c_mg,120,mg,ANSES - Table Ciqual 2025,2025-11-03
20993,calcium_mg,770,mg,ANSES - Table Ciqual 2025,2025-11-03
20993,iron_mg,36,mg,ANSES - Table Ciqual 2025,2025-11-03
20993,iodine_ug,356000,µg,ANSES - Table Ciqual 2025,2025-11-03
20993,magnesium_mg,420,mg,ANSES - Table Ciqual 2025,2025-11-03
20993,potassium_mg,4980,mg,ANSES - Table Ciqual 2025,2025-11-03
20993,selenium_ug,193,µg,ANSES - Table Ciqual 2025,2025-11-03
20993,zinc_mg,3.9,mg,ANSES - Table Ciqual 2025,2025-11-03
20993,vitamin_c_mg,27.2,mg,ANSES - Table Ciqual 2025,2025-11-03
20994,calcium_mg,1410,mg,ANSES - Table Ciqual 2025,2025-11-03
20994,iron_mg,24,mg,ANSES - Table Ciqual 2025,2025-11-03
20994,iodine_ug,42000,µg,ANSES - Table Ciqual 2025,2025-11-03
20994,magnesium_mg,830,mg,ANSES - Table Ciqual 2025,2025-11-03
20994,potassium_mg,3020,mg,ANSES - Table Ciqual 2025,2025-11-03
20994,selenium_ug,24.6,µg,ANSES - Table Ciqual 2025,2025-11-03
20994,zinc_mg,7.28,mg,ANSES - Table Ciqual 2025,2025-11-03
20994,vitamin_c_mg,109,mg,ANSES - Table Ciqual 2025,2025-11-03
20995,calcium_mg,1550,mg,ANSES - Table Ciqual 2025,2025-11-03
20995,iron_mg,205,mg,ANSES - Table Ciqual 2025,2025-11-03
20995,iodine_ug,9900,µg,ANSES - Table Ciqual 2025,2025-11-03
20995,magnesium_mg,2260,mg,ANSES - Table Ciqual 2025,2025-11-03
20995,potassium_mg,1810,mg,ANSES - Table Ciqual 2025,2025-11-03
20995,selenium_ug,15.4,µg,ANSES - Table Ciqual 2025,2025-11-03
20995,zinc_mg,5.54,mg,ANSES - Table Ciqual 2025,2025-11-03
20995,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
20995,vitamin_c_mg,48.8,mg,ANSES - Table Ciqual 2025,2025-11-03
20996,calcium_mg,911,mg,ANSES - Table Ciqual 2025,2025-11-03
20996,iron_mg,18.1,mg,ANSES - Table Ciqual 2025,2025-11-03
